,apparent_elevation,azimuth,ghi,dhi,surface_fraction,direct_irradiation_simulation_result,dni_reacted
2020-01-23 10:30:00+00:00,0.062322894854448585,180.53055608555817,0.07584037116793381,0.02816328260549552,0.6435929279802829,0.13,3.6672409276263016
2020-01-24 10:00:00+00:00,0.14633930313355265,173.3946964907061,0.1956560146106564,0.0706259656970836,0.6404753355210989,0.16,5.01647804204473
2020-01-24 10:30:00+00:00,0.2603830586631317,180.4710151455924,0.391987927713444,0.13718403841300453,0.6462405611605911,0.15,5.4350422915203795
2020-01-24 11:00:00+00:00,0.1211220491163269,187.54692038859932,0.15759688984144168,0.057280862191791425,0.6388375278798314,0.1,3.031520387285468
2020-01-25 10:00:00+00:00,0.34803588989421425,173.32777837400985,0.5723858912498908,0.1945940063377634,0.643075503954668,0.13,5.1994716658287485
2020-01-25 10:30:00+00:00,0.4659127010722334,180.4144083972356,0.8554224821260964,0.281867290123218,0.6489787283121803,0.1,4.577502039920444
2020-01-25 11:00:00+00:00,0.32679582347591474,187.50072699615401,0.5265062363334211,0.18001658253523398,0.6416462776740101,0.11,4.2877269906038356
2020-01-26 09:30:00+00:00,0.1827859434931942,166.1789460166253,0.25507017406469795,0.09017494719874186,0.6266173660566264,0.2,6.477703735474271
2020-01-26 10:00:00+00:00,0.5575022703016064,173.26359922673691,1.11175443936664,0.3556940764506313,0.6457734819277536,0.21,10.537529839798063
2020-01-26 10:30:00+00:00,0.6793561679383316,180.36078967536807,1.4995318385316203,0.4649610023792787,0.6518124606491541,0.16,9.099932247706102
2020-01-26 11:00:00+00:00,0.5400847177593812,187.45776733279823,1.0609185505176395,0.3409701504386992,0.6445426516002835,0.11,5.4151799456404035
2020-01-26 11:30:00+00:00,0.14919600651356618,194.54183789903138,0.20092273674621172,0.07168597393571607,0.6241882595646661,0.1,3.097901402747668
2020-01-27 09:30:00+00:00,0.3924345823408769,166.10702828630698,0.6758018769368762,0.22455133331038732,0.6292156360216267,0.18,7.461884218108604
2020-01-27 10:00:00+00:00,0.775060939116536,173.20221169861944,1.847361086558652,0.5560185239095572,0.6485727124606895,0.17,10.525653934041413
2020-01-27 10:30:00+00:00,0.9008876732241132,180.31020756688991,2.35682240775608,0.6875961370848576,0.654743104128234,0.07,4.865797905226713
2020-01-27 11:00:00+00:00,0.7613446001699236,187.41808573407658,1.7956508353847178,0.5423167830356743,0.6475303750161349,0.12,7.32929786921251
2020-01-27 11:30:00+00:00,0.3660482288378829,194.51296180575508,0.6148208155945086,0.2057304715850809,0.6271582138449227,0.08,3.212725402849368
2020-01-28 09:30:00+00:00,0.6100669331358644,166.03771056058667,1.2764195756916126,0.3983741094885211,0.6319173632507508,0.26,13.548898648094168
2020-01-28 10:00:00+00:00,1.0007984626935147,173.14366305446697,2.8110296595754583,0.7959770261064647,0.6514734199490799,0.08,6.012722627778558
2020-01-28 10:30:00+00:00,1.130491888190385,180.2627052749189,3.4569307165763123,0.9492285000893346,0.6577694316491222,0.1,8.36051464060089
2020-01-28 11:00:00+00:00,0.9906658440700298,187.38172114699347,2.76347098872383,0.7844184747660219,0.6506095710651785,0.14,10.426123956966768
2020-01-28 11:30:00+00:00,0.590593281498646,194.48763086991403,1.2156307603875005,0.3813132219453305,0.6302110662433538,0.09,4.590941178736992
2020-01-29 09:00:00+00:00,0.19842286319763708,158.87937545606076,0.2831634689490729,0.09802972741453488,0.0,0.0,0.0
2020-01-29 09:30:00+00:00,0.8359600728646152,165.97103869965758,2.0924439291223424,0.613315885328787,0.6347254007859986,0.16,10.295895789653079
2020-01-29 10:00:00+00:00,1.2346399660358909,173.08799524058,4.030936751650629,1.0743381637968787,0.6544736356678298,0.08,7.184398611582717
2020-01-29 10:30:00+00:00,1.3680281424661795,180.21832068360007,4.825040152278112,1.2478003685143777,0.6608885247062154,0.07,6.931754441823473
2020-01-29 11:00:00+00:00,1.2279612422974484,187.34870719068897,3.9930932134444284,1.0658829125415634,0.6537779698237962,0.07,6.251057125114495
2020-01-29 11:30:00+00:00,0.8231430105058065,194.4658742096549,2.040860822342998,0.6001014088307852,0.6333498656982368,0.13,8.257351615465568
2020-01-29 12:00:00+00:00,0.18053397947124067,201.5579765347721,0.25287056459186324,0.08797064800535659,0.6002329641379975,0.11,3.4553922875157057
2020-01-30 09:00:00+00:00,0.4204078877966856,158.80461248298434,0.7471900217607369,0.2422901083425757,0.0,0.0,0.0
2020-01-30 09:30:00+00:00,1.0701475025009295,165.90705338723498,3.1566181571107306,0.8691849312407522,0.6376392834690815,0.2,15.619161917724256
2020-01-30 10:00:00+00:00,1.4764065801838355,173.03524502978215,5.530241978624916,1.3884696451596603,0.6575699852924753,0.13,13.741567636813457
2020-01-30 10:30:00+00:00,1.613278130125473,180.1770864975746,6.480869777782218,1.5800573245687517,0.664096425897214,0.15,17.340485730725216
2020-01-30 11:00:00+00:00,1.4730322911453175,187.31907229720287,5.5077552096760805,1.3838405017077058,0.6570318157375765,0.14,14.756464545565615
2020-01-30 11:30:00+00:00,1.0637188012645664,194.44771573807827,3.12450094672208,0.8616533157495043,0.6365737437444212,0.16,12.414943903214061
2020-01-30 12:00:00+00:00,0.41158731852315456,201.55097046042968,0.7255662165813046,0.2358299696113196,0.6033385218830537,0.07,2.8792921033359216
2020-01-31 09:00:00+00:00,0.6505983754611553,158.73235213671273,1.4145697212031991,0.4294814974679885,0.0,0.0,0.0
2020-01-31 09:30:00+00:00,1.3125029103048194,165.84579024104596,4.496972347601347,1.1640622913919612,0.6406563779653245,0.22,20.508399532081796
2020-01-31 10:00:00+00:00,1.7258571556701359,172.9854441272577,7.3263267161436705,1.7347000277332087,0.6607582585204779,0.1,12.267730604029527
2020-01-31 10:30:00+00:00,1.865979592872436,180.13903035005845,8.438261091594832,1.9419377679322407,0.6673885979166766,0.12,15.977917613051442
2020-01-31 11:00:00+00:00,1.7256162210856951,187.29283981311318,7.3244799603169755,1.7343489115417654,0.6603665089229972,0.08,9.807111020982783
2020-01-31 11:30:00+00:00,1.3121598527609803,194.43317426575047,4.494910799150119,1.1636186039478489,0.6398793982494337,0.11,10.239467939049545
2020-01-31 12:00:00+00:00,0.6504141633739916,201.5477817104443,1.4139567841909293,0.4293156595531803,0.606521540722481,0.1,5.260974179097371
2020-02-01 08:30:00+00:00,0.0063045504212070344,151.57438410438596,0.007343199767732096,0.002634723435440466,0.0,0.0,0.0
2020-02-01 09:00:00+00:00,0.8892452837150743,158.66262876297085,2.3243241686345595,0.6608301621349177,0.6105437748008308,0.29,18.978179205599858
2020-02-01 09:30:00+00:00,1.5628021050022485,165.78727980695592,6.135550496783212,1.494639103658825,0.6437727291307969,0.07,7.668428803342929
2020-02-01 10:00:00+00:00,1.9827171980534017,172.93861916742665,9.430615896290336,2.1087194659637696,0.664033802573335,0.09,12.647503806415422
2020-02-01 10:30:00+00:00,2.125849149589558,180.10417479627074,10.705282712740662,2.3289613169804646,0.6707602334332183,0.12,18.175724178345313
2020-02-01 11:00:00+00:00,1.9854178507974405,187.27002799693105,9.453975064215149,2.11283161352861,0.6637770378701421,0.14,19.69117350679271
2020-02-01 11:30:00+00:00,1.5681999668810456,194.42226349989784,6.173546648797477,1.5021637538029662,0.6432621412107066,0.13,14.274214800696996
2020-02-01 12:00:00+00:00,0.8972604397699793,201.5484191721798,2.358760108934556,0.6693040073930316,0.6097841577745172,0.16,10.526037066123738
2020-02-01 12:30:00+00:00,0.016779357906262615,208.63879226868642,0.019778157807738655,0.007075779292994456,0.5643724373169945,0.07,1.713547653390068
2020-02-02 08:30:00+00:00,0.2372762544261869,151.49644471665238,0.3551723989515744,0.11890080245647358,0.0,0.0,0.0
2020-02-02 09:00:00+00:00,1.1363231327561354,158.59547145068427,3.5111574941247654,0.9353812294895288,0.6135265536334438,0.22,17.53127235534488
2020-02-02 09:30:00+00:00,1.820766312506085,165.73154738490666,8.087856800989202,1.856654753723971,0.6469836487797477,0.13,16.494912361934432
2020-02-02 10:00:00+00:00,2.246698171697888,172.8947915440924,11.848870543716268,2.505953720937564,0.6673917833492692,0.11,17.49626003748936
2020-02-02 10:30:00+00:00,2.3925972033285685,180.07253715100686,13.28471681493587,2.736565242557868,0.6742064565040246,0.02,3.407050205657934
2020-02-02 11:00:00+00:00,2.252130306944861,187.2506498622704,11.901030109248094,2.5144786771093632,0.6672582598166196,0.12,19.125915213556983
2020-02-02 11:30:00+00:00,1.8315189984758384,194.4149918952943,8.174546508486225,1.8724950236009272,0.6467165981302406,0.15,19.12812417872951
2020-02-02 12:00:00+00:00,1.1520524174048052,201.55288646757322,3.5949819272860344,0.9542047751416968,0.6131242287526358,0.14,11.274256860508148
2020-02-02 12:30:00+00:00,0.2572584088026339,208.65443685718049,0.39292724624395975,0.13082759119737766,0.5674978265930737,0.1,3.3127233167077743
2020-02-03 08:30:00+00:00,0.4760805332973666,151.4208997640279,0.8963482437020107,0.2798091108194978,0.0,0.0,0.0
2020-02-03 09:00:00+00:00,1.3916366568898857,158.53090367993832,5.003365086789541,1.25027973726636,0.6166157752380215,0.18,17.152011208347943
2020-02-03 09:30:00+00:00,2.0860910812244797,165.67861268279557,10.36293394291716,2.2453431700435744,0.6502841063606469,0.12,17.401907734044947
2020-02-03 10:00:00+00:00,2.5175098663056734,172.85397706931815,14.58180204631557,2.9218712414594883,0.6708273515220021,0.08,14.245835495730603
2020-02-03 10:30:00+00:00,2.6659372687671343,180.04412915553124,16.17477910282203,3.160363413132089,0.6777224478701945,0.13,24.651838953146456
2020-02-03 11:00:00+00:00,2.5254479311014912,187.23471285509936,14.665239399088886,2.9345684560034258,0.6708050747039553,0.12,21.430153728427612
2020-02-03 11:30:00+00:00,2.1017757187065937,194.4113623401764,10.505025153356376,2.269368320426125,0.6502371531425915,0.17,24.822905305578168
2020-02-03 12:00:00+00:00,1.4145327967416057,201.5611816555707,5.149795851153304,1.2803806733461405,0.6165371868133807,0.21,20.29446616258805
2020-02-03 12:30:00+00:00,0.5049961207551129,208.67407688809925,0.9754721930202545,0.3022010535637224,0.5706880937766641,0.11,4.795365438269773
2020-02-04 08:30:00+00:00,0.7233836279056136,151.34777033198827,1.6775696734641137,0.4883269866714448,0.0,0.0,0.0
2020-02-04 09:00:00+00:00,1.6548951037997812,158.468942868564,6.821687034862848,1.6012603822520175,0.6198065717228084,0.28,31.371317223074445
2020-02-04 09:30:00+00:00,2.3584647387146602,165.6284893684326,12.963907643616706,2.6558220819681697,0.6536689764548518,0.08,13.099109457973528
2020-02-04 10:00:00+00:00,2.7948679233656715,172.81618553629866,17.625862019893784,3.3522073978896816,0.6743357426098359,0.14,27.63586017824436
2020-02-04 10:30:00+00:00,2.945591468415586,180.01895655173047,19.369941601780454,3.5963227967435856,0.6813035181957562,0.12,25.09543122256494
